Date first seen,Date last seen,Proto,Src IP Addr,Dst IP Addr,Src Pt,Dst Pt,In Pkt,In Byte
2023-06-29 19:52:34.662,2023-06-29 19:52:50.295,TCP  ,        10.0.2.2,        10.0.4.3,80,80,34,60
2023-06-29 19:52:34.998,2023-06-29 19:52:36.451,TCP  ,        10.0.2.1,        10.0.2.3,0,22,34,97
2023-06-29 19:52:37.779,2023-06-29 19:52:52.871,TCP  ,        10.0.2.2,        10.0.4.3,80,80,32,60
2023-06-29 19:52:43.576,2023-06-29 19:52:45.702,UDP  ,        10.0.3.1,        10.0.3.2,0,0,62,311
2023-06-29 19:52:44.117,2023-06-29 19:52:50.876,UDP  ,        10.0.3.1,        10.0.3.2,0,0,62,1075
2023-06-29 19:52:46.251,2023-06-29 19:53:00.118,UDP  ,        10.0.3.1,        10.0.3.2,0,0,64,1571
2023-06-29 19:52:48.404,2023-06-29 19:52:53.860,TCP  ,        10.0.2.2,        10.0.4.3,80,80,33,60
2023-06-29 19:52:49.675,2023-06-29 19:52:55.466,TCP  ,        10.0.2.1,        10.0.2.3,0,22,33,96
2023-06-29 19:55:41.844,2023-06-29 19:55:46.510,TCP  ,        10.0.2.1,        10.0.2.3,0,22,15,96
2023-06-29 19:55:41.849,2023-06-29 19:55:46.182,ICMP ,        10.0.2.3,        10.0.2.1,0,8.0,10,880
2023-06-29 19:55:42.835,2023-06-29 19:55:47.832,TCP  ,        10.0.2.1,        10.0.2.3,0,22,16,96
2023-06-29 19:55:42.841,2023-06-29 19:55:47.175,ICMP ,        10.0.2.3,        10.0.2.1,0,8.0,10,880
2023-06-29 19:55:43.100,2023-06-29 19:55:47.765,TCP  ,        10.0.2.1,        10.0.2.3,0,22,15,96
2023-06-29 19:55:43.102,2023-06-29 19:55:47.436,ICMP ,        10.0.2.3,        10.0.2.1,0,8.0,10,880
2023-06-29 19:55:46.785,2023-06-29 19:55:46.785,TCP  ,        10.0.2.2,        10.0.4.3,80,80,1,60
2023-06-29 19:55:46.845,2023-06-29 19:55:52.843,TCP  ,        10.0.2.1,        10.0.2.3,0,22,19,96
2023-06-29 19:55:47.182,2023-06-29 19:55:52.179,ICMP ,        10.0.2.3,        10.0.2.1,0,8.0,6,528
2023-06-29 19:55:47.450,2023-06-29 19:55:52.779,TCP  ,        10.0.2.2,        10.0.4.3,80,80,17,1020
2023-06-29 19:55:47.772,2023-06-29 19:55:47.772,TCP  ,        10.0.2.2,        10.0.4.3,80,80,1,60
2023-06-29 19:55:48.038,2023-06-29 19:55:48.038,TCP  ,        10.0.2.2,        10.0.4.3,80,80,1,60
2023-06-29 19:55:48.096,2023-06-29 19:55:54.095,TCP  ,        10.0.2.1,        10.0.2.3,0,22,19,96
2023-06-29 19:55:48.171,2023-06-29 19:56:18.173,ICMP ,        10.0.2.3,        10.0.2.1,0,8.0,10,880
2023-06-29 19:55:48.172,2023-06-29 19:55:58.175,ICMP ,        10.0.2.3,        10.0.2.1,0,8.0,11,968
2023-06-29 19:55:48.172,2023-06-29 19:56:08.173,ICMP ,        10.0.2.3,        10.0.2.1,0,8.0,10,880
2023-06-29 19:55:48.172,2023-06-29 19:56:28.172,ICMP ,        10.0.2.3,        10.0.2.1,0,8.0,10,880
2023-06-29 19:55:48.172,2023-06-29 19:56:38.173,ICMP ,        10.0.2.3,        10.0.2.1,0,8.0,10,880
2023-06-29 19:55:48.172,2023-06-29 19:56:48.172,ICMP ,        10.0.2.3,        10.0.2.1,0,8.0,10,880
2023-06-29 19:55:48.172,2023-06-29 19:56:58.173,ICMP ,        10.0.2.3,        10.0.2.1,0,8.0,10,880
2023-06-29 19:55:48.172,2023-06-29 19:57:08.170,ICMP ,        10.0.2.3,        10.0.2.1,0,8.0,10,880
2023-06-29 19:55:48.172,2023-06-29 19:57:18.175,ICMP ,        10.0.2.3,        10.0.2.1,0,8.0,10,880
2023-06-29 19:55:48.172,2023-06-29 19:57:28.173,ICMP ,        10.0.2.3,        10.0.2.1,0,8.0,10,880
2023-06-29 19:55:48.172,2023-06-29 19:57:38.175,ICMP ,        10.0.2.3,        10.0.2.1,0,8.0,10,880
2023-06-29 19:55:48.172,2023-06-29 19:57:48.173,ICMP ,        10.0.2.3,        10.0.2.1,0,8.0,10,880
2023-06-29 19:55:48.172,2023-06-29 19:57:58.173,ICMP ,        10.0.2.3,        10.0.2.1,0,8.0,10,880
2023-06-29 19:55:48.172,2023-06-29 19:58:08.172,ICMP ,        10.0.2.3,        10.0.2.1,0,8.0,10,880
2023-06-29 19:55:48.172,2023-06-29 19:58:18.175,ICMP ,        10.0.2.3,        10.0.2.1,0,8.0,10,880
2023-06-29 19:55:48.172,2023-06-29 19:58:28.173,ICMP ,        10.0.2.3,        10.0.2.1,0,8.0,10,880
2023-06-29 19:55:48.172,2023-06-29 19:58:38.175,ICMP ,        10.0.2.3,        10.0.2.1,0,8.0,10,880
2023-06-29 19:55:48.172,2023-06-29 19:58:48.174,ICMP ,        10.0.2.3,        10.0.2.1,0,8.0,10,880
2023-06-29 19:55:48.172,2023-06-29 19:58:58.172,ICMP ,        10.0.2.3,        10.0.2.1,0,8.0,10,880
2023-06-29 19:55:48.433,2023-06-29 19:55:53.433,ICMP ,        10.0.2.3,        10.0.2.1,0,8.0,6,528
2023-06-29 19:55:48.439,2023-06-29 19:56:18.773,TCP  ,        10.0.2.2,        10.0.4.3,80,80,31,1860
2023-06-29 19:55:48.440,2023-06-29 19:55:58.443,TCP  ,        10.0.2.2,        10.0.4.3,80,80,31,1860
2023-06-29 19:55:48.440,2023-06-29 19:56:08.440,TCP  ,        10.0.2.2,        10.0.4.3,80,80,30,1800
2023-06-29 19:55:48.440,2023-06-29 19:56:28.440,TCP  ,        10.0.2.2,        10.0.4.3,80,80,29,1740
2023-06-29 19:55:48.440,2023-06-29 19:56:38.441,TCP  ,        10.0.2.2,        10.0.4.3,80,80,30,1800
2023-06-29 19:55:48.440,2023-06-29 19:56:48.440,TCP  ,        10.0.2.2,        10.0.4.3,80,80,30,1800
2023-06-29 19:55:48.440,2023-06-29 19:56:58.441,TCP  ,        10.0.2.2,        10.0.4.3,80,80,30,1800
2023-06-29 19:55:48.440,2023-06-29 19:57:08.442,TCP  ,        10.0.2.2,        10.0.4.3,80,80,30,1800
2023-06-29 19:55:48.440,2023-06-29 19:57:18.440,TCP  ,        10.0.2.2,        10.0.4.3,80,80,30,1800
2023-06-29 19:55:48.440,2023-06-29 19:57:28.442,TCP  ,        10.0.2.2,        10.0.4.3,80,80,30,1800
2023-06-29 19:55:48.440,2023-06-29 19:57:38.443,TCP  ,        10.0.2.2,        10.0.4.3,80,80,30,1800
2023-06-29 19:55:48.440,2023-06-29 19:57:48.774,TCP  ,        10.0.2.2,        10.0.4.3,80,80,31,1860
2023-06-29 19:55:48.440,2023-06-29 19:57:58.774,TCP  ,        10.0.2.2,        10.0.4.3,80,80,30,1800
2023-06-29 19:55:48.440,2023-06-29 19:58:08.440,TCP  ,        10.0.2.2,        10.0.4.3,80,80,29,1740
2023-06-29 19:55:48.440,2023-06-29 19:58:18.443,TCP  ,        10.0.2.2,        10.0.4.3,80,80,30,1800
2023-06-29 19:55:48.440,2023-06-29 19:58:28.442,TCP  ,        10.0.2.2,        10.0.4.3,80,80,30,1800
2023-06-29 19:55:48.440,2023-06-29 19:58:38.772,TCP  ,        10.0.2.2,        10.0.4.3,80,80,31,1860
2023-06-29 19:55:48.440,2023-06-29 19:58:48.774,TCP  ,        10.0.2.2,        10.0.4.3,80,80,30,1800
2023-06-29 19:55:48.440,2023-06-29 19:58:58.440,TCP  ,        10.0.2.2,        10.0.4.3,80,80,29,1740
2023-06-29 19:55:48.440,2023-06-29 19:59:08.441,TCP  ,        10.0.2.2,        10.0.4.3,80,80,30,1800
2023-06-29 19:55:48.440,2023-06-29 19:59:18.442,TCP  ,        10.0.2.2,        10.0.4.3,80,80,30,1800
2023-06-29 19:55:48.440,2023-06-29 19:59:28.442,TCP  ,        10.0.2.2,        10.0.4.3,80,80,30,1800
2023-06-29 19:55:48.440,2023-06-29 19:59:38.441,TCP  ,        10.0.2.2,        10.0.4.3,80,80,30,1800
2023-06-29 19:55:48.440,2023-06-29 19:59:48.443,TCP  ,        10.0.2.2,        10.0.4.3,80,80,30,1800
2023-06-29 19:55:48.440,2023-06-29 19:59:58.773,TCP  ,        10.0.2.2,        10.0.4.3,80,80,31,1860
2023-06-29 19:55:48.499,2023-06-29 19:56:18.501,TCP  ,        10.0.2.1,        10.0.2.3,0,22,30,96
2023-06-29 19:55:48.500,2023-06-29 19:55:58.503,TCP  ,        10.0.2.1,        10.0.2.3,0,22,32,96
2023-06-29 19:55:48.500,2023-06-29 19:56:08.500,TCP  ,        10.0.2.1,        10.0.2.3,0,22,30,96
2023-06-29 19:55:48.500,2023-06-29 19:56:28.500,TCP  ,        10.0.2.1,        10.0.2.3,0,22,30,96
2023-06-29 19:55:48.500,2023-06-29 19:56:38.501,TCP  ,        10.0.2.1,        10.0.2.3,0,22,30,96
2023-06-29 19:55:48.500,2023-06-29 19:56:48.500,TCP  ,        10.0.2.1,        10.0.2.3,0,22,30,96
2023-06-29 19:55:48.500,2023-06-29 19:56:58.501,TCP  ,        10.0.2.1,        10.0.2.3,0,22,30,96
2023-06-29 19:55:48.500,2023-06-29 19:57:08.502,TCP  ,        10.0.2.1,        10.0.2.3,0,22,30,96
2023-06-29 19:55:48.500,2023-06-29 19:57:18.500,TCP  ,        10.0.2.1,        10.0.2.3,0,22,30,96
2023-06-29 19:55:48.500,2023-06-29 19:57:28.502,TCP  ,        10.0.2.1,        10.0.2.3,0,22,30,96
2023-06-29 19:55:48.500,2023-06-29 19:57:38.503,TCP  ,        10.0.2.1,        10.0.2.3,0,22,30,96
2023-06-29 19:55:48.500,2023-06-29 19:57:48.502,TCP  ,        10.0.2.1,        10.0.2.3,0,22,30,96
2023-06-29 19:55:48.500,2023-06-29 19:57:58.834,TCP  ,        10.0.2.1,        10.0.2.3,0,22,31,96
2023-06-29 19:55:48.500,2023-06-29 19:58:08.168,TCP  ,        10.0.2.1,        10.0.2.3,0,22,28,96
2023-06-29 19:55:48.500,2023-06-29 19:58:18.503,TCP  ,        10.0.2.1,        10.0.2.3,0,22,31,96
2023-06-29 19:55:48.500,2023-06-29 19:58:28.502,TCP  ,        10.0.2.1,        10.0.2.3,0,22,30,96
2023-06-29 19:55:48.500,2023-06-29 19:58:38.500,TCP  ,        10.0.2.1,        10.0.2.3,0,22,30,96
2023-06-29 19:55:48.500,2023-06-29 19:58:48.834,TCP  ,        10.0.2.1,        10.0.2.3,0,22,31,96
2023-06-29 19:55:48.500,2023-06-29 19:58:58.500,TCP  ,        10.0.2.1,        10.0.2.3,0,22,29,96
2023-06-29 19:55:48.500,2023-06-29 19:59:02.500,TCP  ,        10.0.2.1,        10.0.2.3,0,22,12,96
2023-06-29 19:55:48.705,2023-06-29 19:55:54.035,TCP  ,        10.0.2.2,        10.0.4.3,80,80,17,1020
2023-06-29 19:55:53.116,2023-06-29 19:55:53.116,TCP  ,        10.0.2.2,        10.0.4.3,80,80,1,60
2023-06-29 19:55:53.176,2023-06-29 19:56:03.509,TCP  ,        10.0.2.1,        10.0.2.3,0,22,32,96
2023-06-29 19:55:53.176,2023-06-29 19:56:13.508,TCP  ,        10.0.2.1,        10.0.2.3,0,22,30,96
2023-06-29 19:55:53.176,2023-06-29 19:56:18.509,TCP  ,        10.0.2.1,        10.0.2.3,0,22,15,96
2023-06-29 19:55:53.180,2023-06-29 19:56:03.180,ICMP ,        10.0.2.3,        10.0.2.1,0,8.0,11,968
2023-06-29 19:55:53.180,2023-06-29 19:56:13.180,ICMP ,        10.0.2.3,        10.0.2.1,0,8.0,10,880
2023-06-29 19:55:53.180,2023-06-29 19:56:18.180,ICMP ,        10.0.2.3,        10.0.2.1,0,8.0,5,440
2023-06-29 19:55:54.118,2023-06-29 19:56:04.447,TCP  ,        10.0.2.2,        10.0.4.3,80,80,33,1980
2023-06-29 19:55:54.118,2023-06-29 19:56:14.450,TCP  ,        10.0.2.2,        10.0.4.3,80,80,30,1800
2023-06-29 19:55:54.118,2023-06-29 19:56:18.781,TCP  ,        10.0.2.2,        10.0.4.3,80,80,13,780
2023-06-29 19:55:54.369,2023-06-29 19:55:54.369,TCP  ,        10.0.2.2,        10.0.4.3,80,80,1,60
2023-06-29 19:55:54.429,2023-06-29 19:56:04.765,TCP  ,        10.0.2.1,        10.0.2.3,0,22,32,96
2023-06-29 19:55:54.429,2023-06-29 19:56:20.099,TCP  ,        10.0.2.1,        10.0.2.3,0,22,17,96
2023-06-29 19:55:54.430,2023-06-29 19:56:14.434,TCP  ,        10.0.2.1,        10.0.2.3,0,22,29,96
2023-06-29 19:55:54.433,2023-06-29 19:56:04.431,ICMP ,        10.0.2.3,        10.0.2.1,0,8.0,11,968
2023-06-29 19:55:54.433,2023-06-29 19:56:19.434,ICMP ,        10.0.2.3,        10.0.2.1,0,8.0,5,440
2023-06-29 19:55:54.434,2023-06-29 19:56:14.434,ICMP ,        10.0.2.3,        10.0.2.1,0,8.0,10,880
2023-06-29 19:55:55.367,2023-06-29 19:56:15.369,TCP  ,        10.0.2.2,        10.0.4.3,80,80,30,1800
2023-06-29 19:55:55.367,2023-06-29 19:56:20.039,TCP  ,        10.0.2.2,        10.0.4.3,80,80,14,840
2023-06-29 19:55:55.368,2023-06-29 19:56:05.368,TCP  ,        10.0.2.2,        10.0.4.3,80,80,32,1920
2023-06-29 19:55:58.028,2023-06-29 19:56:08.528,ICMP ,        10.0.4.2,        10.0.3.3,0,   8.0,22,1320
2023-06-29 19:55:58.028,2023-06-29 19:56:18.529,ICMP ,        10.0.4.2,        10.0.3.3,0,   8.0,20,1200
2023-06-29 19:55:59.020,2023-06-29 19:56:19.518,ICMP ,        10.0.4.2,        10.0.3.3,0,   8.0,20,1200
2023-06-29 19:55:59.020,2023-06-29 19:56:29.518,ICMP ,        10.0.4.2,        10.0.3.3,0,   8.0,20,1200
2023-06-29 19:55:59.020,2023-06-29 19:57:29.522,ICMP ,        10.0.4.2,        10.0.3.3,0,   8.0,20,1200
2023-06-29 19:55:59.020,2023-06-29 19:58:19.523,ICMP ,        10.0.4.2,        10.0.3.3,0,   8.0,21,1260
2023-06-29 19:55:59.021,2023-06-29 19:56:09.518,ICMP ,        10.0.4.2,        10.0.3.3,0,   8.0,22,1320
2023-06-29 19:55:59.021,2023-06-29 19:56:39.518,ICMP ,        10.0.4.2,        10.0.3.3,0,   8.0,20,1200
2023-06-29 19:55:59.021,2023-06-29 19:56:49.523,ICMP ,        10.0.4.2,        10.0.3.3,0,   8.0,20,1200
2023-06-29 19:55:59.021,2023-06-29 19:56:59.523,ICMP ,        10.0.4.2,        10.0.3.3,0,   8.0,20,1200
2023-06-29 19:55:59.021,2023-06-29 19:57:09.523,ICMP ,        10.0.4.2,        10.0.3.3,0,   8.0,20,1200
2023-06-29 19:55:59.021,2023-06-29 19:57:19.522,ICMP ,        10.0.4.2,        10.0.3.3,0,   8.0,20,1200
2023-06-29 19:55:59.021,2023-06-29 19:57:39.521,ICMP ,        10.0.4.2,        10.0.3.3,0,   8.0,20,1200
2023-06-29 19:55:59.021,2023-06-29 19:57:49.520,ICMP ,        10.0.4.2,        10.0.3.3,0,   8.0,20,1200
2023-06-29 19:55:59.021,2023-06-29 19:57:59.520,ICMP ,        10.0.4.2,        10.0.3.3,0,   8.0,20,1200
2023-06-29 19:55:59.021,2023-06-29 19:58:09.021,ICMP ,        10.0.4.2,        10.0.3.3,0,   8.0,19,1140
2023-06-29 19:55:59.021,2023-06-29 19:58:29.521,ICMP ,        10.0.4.2,        10.0.3.3,0,   8.0,20,1200
2023-06-29 19:55:59.021,2023-06-29 19:58:38.520,ICMP ,        10.0.4.2,        10.0.3.3,0,   8.0,18,1080
2023-06-29 19:55:59.021,2023-06-29 19:58:48.522,ICMP ,        10.0.4.2,        10.0.3.3,0,   8.0,20,1200
2023-06-29 19:55:59.021,2023-06-29 19:58:58.520,ICMP ,        10.0.4.2,        10.0.3.3,0,   8.0,20,1200
2023-06-29 19:55:59.021,2023-06-29 19:59:08.521,ICMP ,        10.0.4.2,        10.0.3.3,0,   8.0,20,1200
2023-06-29 19:55:59.021,2023-06-29 19:59:18.378,ICMP ,        10.0.4.2,        10.0.3.3,0,   8.0,2,120
2023-06-29 19:55:59.021,2023-06-29 19:59:28.378,ICMP ,        10.0.4.2,        10.0.3.3,0,   8.0,20,1200
2023-06-29 19:55:59.021,2023-06-29 19:59:38.377,ICMP ,        10.0.4.2,        10.0.3.3,0,   8.0,20,1200
2023-06-29 19:55:59.021,2023-06-29 19:59:48.379,ICMP ,        10.0.4.2,        10.0.3.3,0,   8.0,20,1200
2023-06-29 19:55:59.021,2023-06-29 19:59:58.377,ICMP ,        10.0.4.2,        10.0.3.3,0,   8.0,20,1200
2023-06-29 19:55:59.283,2023-06-29 19:56:09.281,ICMP ,        10.0.4.2,        10.0.3.3,0,   8.0,21,1260
2023-06-29 19:55:59.283,2023-06-29 19:56:19.282,ICMP ,        10.0.4.2,        10.0.3.3,0,   8.0,20,1200
2023-06-29 19:55:59.283,2023-06-29 19:56:19.783,ICMP ,        10.0.4.2,        10.0.3.3,0,   8.0,1,60
2023-06-29 19:56:07.650,2023-06-29 19:56:18.649,UDP  ,        10.0.3.1,        10.0.3.2,0,0,6,360
2023-06-29 19:56:07.651,2023-06-29 19:56:17.649,UDP  ,        10.0.3.1,        10.0.3.2,0,0,61,3660
2023-06-29 19:56:08.639,2023-06-29 19:56:18.805,UDP  ,        10.0.3.1,        10.0.3.2,0,0,62,3720
2023-06-29 19:56:08.640,2023-06-29 19:56:28.472,UDP  ,        10.0.3.1,        10.0.3.2,0,0,58,3480
2023-06-29 19:56:08.640,2023-06-29 19:56:38.473,UDP  ,        10.0.3.1,        10.0.3.2,0,0,60,3600
2023-06-29 19:56:08.640,2023-06-29 19:56:48.472,UDP  ,        10.0.3.1,        10.0.3.2,0,0,60,3600
2023-06-29 19:56:08.640,2023-06-29 19:56:58.641,UDP  ,        10.0.3.1,        10.0.3.2,0,0,61,3660
2023-06-29 19:56:08.640,2023-06-29 19:57:08.642,UDP  ,        10.0.3.1,        10.0.3.2,0,0,60,3600
2023-06-29 19:56:08.640,2023-06-29 19:57:18.640,UDP  ,        10.0.3.1,        10.0.3.2,0,0,60,3600
2023-06-29 19:56:08.640,2023-06-29 19:57:28.642,UDP  ,        10.0.3.1,        10.0.3.2,0,0,60,3600
2023-06-29 19:56:08.640,2023-06-29 19:57:38.643,UDP  ,        10.0.3.1,        10.0.3.2,0,0,60,3600
2023-06-29 19:56:08.640,2023-06-29 19:57:48.806,UDP  ,        10.0.3.1,        10.0.3.2,0,0,61,3660
2023-06-29 19:56:08.640,2023-06-29 19:57:58.806,UDP  ,        10.0.3.1,        10.0.3.2,0,0,60,3600
2023-06-29 19:56:08.640,2023-06-29 19:58:08.472,UDP  ,        10.0.3.1,        10.0.3.2,0,0,58,3480
2023-06-29 19:56:08.640,2023-06-29 19:58:18.475,UDP  ,        10.0.3.1,        10.0.3.2,0,0,60,3600
2023-06-29 19:56:08.640,2023-06-29 19:58:28.642,UDP  ,        10.0.3.1,        10.0.3.2,0,0,61,3660
2023-06-29 19:56:08.640,2023-06-29 19:58:38.472,UDP  ,        10.0.3.1,        10.0.3.2,0,0,59,3540
2023-06-29 19:56:08.640,2023-06-29 19:58:48.822,UDP  ,        10.0.3.1,        10.0.3.2,0,0,3,180
2023-06-29 19:56:08.640,2023-06-29 19:58:58.488,UDP  ,        10.0.3.1,        10.0.3.2,0,0,58,3480
2023-06-29 19:56:08.640,2023-06-29 19:59:08.489,UDP  ,        10.0.3.1,        10.0.3.2,0,0,60,3600
2023-06-29 19:56:08.640,2023-06-29 19:59:18.490,UDP  ,        10.0.3.1,        10.0.3.2,0,0,60,3600
2023-06-29 19:56:08.640,2023-06-29 19:59:28.490,UDP  ,        10.0.3.1,        10.0.3.2,0,0,60,3600
2023-06-29 19:56:08.640,2023-06-29 19:59:38.653,UDP  ,        10.0.3.1,        10.0.3.2,0,0,61,3660
2023-06-29 19:56:08.640,2023-06-29 19:59:48.655,UDP  ,        10.0.3.1,        10.0.3.2,0,0,60,3600
2023-06-29 19:56:08.640,2023-06-29 19:59:58.821,UDP  ,        10.0.3.1,        10.0.3.2,0,0,61,3660
2023-06-29 19:56:08.904,2023-06-29 19:56:18.569,UDP  ,        10.0.3.1,        10.0.3.2,0,0,59,3540
2023-06-29 19:56:08.904,2023-06-29 19:56:20.071,UDP  ,        10.0.3.1,        10.0.3.2,0,0,9,540
2023-06-29 19:56:19.028,2023-06-29 19:56:29.530,ICMP ,        10.0.4.2,        10.0.3.3,0,   8.0,22,1320
2023-06-29 19:56:19.028,2023-06-29 19:56:39.528,ICMP ,        10.0.4.2,        10.0.3.3,0,   8.0,20,1200
2023-06-29 19:56:19.028,2023-06-29 19:56:49.529,ICMP ,        10.0.4.2,        10.0.3.3,0,   8.0,20,1200
2023-06-29 19:56:19.028,2023-06-29 19:56:59.528,ICMP ,        10.0.4.2,        10.0.3.3,0,   8.0,20,1200
2023-06-29 19:56:19.028,2023-06-29 19:57:09.528,ICMP ,        10.0.4.2,        10.0.3.3,0,   8.0,20,1200
2023-06-29 19:56:19.028,2023-06-29 19:57:20.030,ICMP ,        10.0.4.2,        10.0.3.3,0,   8.0,21,1260
2023-06-29 19:56:19.028,2023-06-29 19:57:30.029,ICMP ,        10.0.4.2,        10.0.3.3,0,   8.0,20,1200
2023-06-29 19:56:19.028,2023-06-29 19:57:39.528,ICMP ,        10.0.4.2,        10.0.3.3,0,   8.0,19,1140
2023-06-29 19:56:19.028,2023-06-29 19:57:49.527,ICMP ,        10.0.4.2,        10.0.3.3,0,   8.0,20,1200
2023-06-29 19:56:19.028,2023-06-29 19:57:59.528,ICMP ,        10.0.4.2,        10.0.3.3,0,   8.0,20,1200
2023-06-29 19:56:19.028,2023-06-29 19:58:09.527,ICMP ,        10.0.4.2,        10.0.3.3,0,   8.0,20,1200
2023-06-29 19:56:19.028,2023-06-29 19:58:19.530,ICMP ,        10.0.4.2,        10.0.3.3,0,   8.0,20,1200
2023-06-29 19:56:19.028,2023-06-29 19:58:29.530,ICMP ,        10.0.4.2,        10.0.3.3,0,   8.0,20,1200
2023-06-29 19:56:19.028,2023-06-29 19:58:39.530,ICMP ,        10.0.4.2,        10.0.3.3,0,   8.0,20,1200
2023-06-29 19:56:19.028,2023-06-29 19:58:50.030,ICMP ,        10.0.4.2,        10.0.3.3,0,   8.0,21,1260
2023-06-29 19:56:19.028,2023-06-29 19:59:00.027,ICMP ,        10.0.4.2,        10.0.3.3,0,   8.0,20,1200
2023-06-29 19:56:19.028,2023-06-29 19:59:19.383,ICMP ,        10.0.4.2,        10.0.3.3,0,   8.0,6,360
2023-06-29 19:56:19.028,2023-06-29 19:59:39.384,ICMP ,        10.0.4.2,        10.0.3.3,0,   8.0,20,1200
2023-06-29 19:56:19.028,2023-06-29 19:59:49.385,ICMP ,        10.0.4.2,        10.0.3.3,0,   8.0,20,1200
2023-06-29 19:56:19.029,2023-06-29 19:59:29.385,ICMP ,        10.0.4.2,        10.0.3.3,0,   8.0,20,1200
2023-06-29 19:56:19.148,2023-06-29 19:56:29.650,UDP  ,        10.0.3.1,        10.0.3.2,0,0,66,396
2023-06-29 19:56:19.148,2023-06-29 19:56:39.816,UDP  ,        10.0.3.1,        10.0.3.2,0,0,61,3660
2023-06-29 19:56:19.148,2023-06-29 19:56:49.817,UDP  ,        10.0.3.1,        10.0.3.2,0,0,60,3600
2023-06-29 19:56:19.148,2023-06-29 19:56:59.816,UDP  ,        10.0.3.1,        10.0.3.2,0,0,60,3600
2023-06-29 19:56:19.148,2023-06-29 19:57:09.980,UDP  ,        10.0.3.1,        10.0.3.2,0,0,61,3660
2023-06-29 19:56:19.148,2023-06-29 19:57:19.986,UDP  ,        10.0.3.1,        10.0.3.2,0,0,60,3600
2023-06-29 19:56:19.148,2023-06-29 19:57:29.985,UDP  ,        10.0.3.1,        10.0.3.2,0,0,60,3600
2023-06-29 19:56:19.148,2023-06-29 19:57:39.484,UDP  ,        10.0.3.1,        10.0.3.2,0,0,57,3420
2023-06-29 19:56:19.148,2023-06-29 19:57:49.647,UDP  ,        10.0.3.1,        10.0.3.2,0,0,61,3660
2023-06-29 19:56:19.148,2023-06-29 19:57:59.648,UDP  ,        10.0.3.1,        10.0.3.2,0,0,60,3600
2023-06-29 19:56:19.148,2023-06-29 19:58:09.647,UDP  ,        10.0.3.1,        10.0.3.2,0,0,60,3600
2023-06-29 19:56:19.148,2023-06-29 19:58:19.650,UDP  ,        10.0.3.1,        10.0.3.2,0,0,60,3600
2023-06-29 19:56:19.148,2023-06-29 19:58:29.818,UDP  ,        10.0.3.1,        10.0.3.2,0,0,61,3660
2023-06-29 19:56:19.148,2023-06-29 19:58:37.484,UDP  ,        10.0.3.1,        10.0.3.2,0,0,46,2760
2023-06-29 19:56:19.148,2023-06-29 19:58:49.998,UDP  ,        10.0.3.1,        10.0.3.2,0,0,16,96
2023-06-29 19:56:19.148,2023-06-29 19:58:59.995,UDP  ,        10.0.3.1,        10.0.3.2,0,0,60,3600
2023-06-29 19:56:19.148,2023-06-29 19:59:09.995,UDP  ,        10.0.3.1,        10.0.3.2,0,0,60,3600
2023-06-29 19:56:19.148,2023-06-29 19:59:19.663,UDP  ,        10.0.3.1,        10.0.3.2,0,0,58,3480
2023-06-29 19:56:19.148,2023-06-29 19:59:39.664,UDP  ,        10.0.3.1,        10.0.3.2,0,0,60,3600
2023-06-29 19:56:19.148,2023-06-29 19:59:49.829,UDP  ,        10.0.3.1,        10.0.3.2,0,0,61,3660
2023-06-29 19:56:19.149,2023-06-29 19:59:29.665,UDP  ,        10.0.3.1,        10.0.3.2,0,0,60,3600
2023-06-29 19:56:19.176,2023-06-29 19:56:29.510,TCP  ,        10.0.2.1,        10.0.2.3,0,22,33,96
2023-06-29 19:56:19.176,2023-06-29 19:56:39.508,TCP  ,        10.0.2.1,        10.0.2.3,0,22,30,96
2023-06-29 19:56:19.176,2023-06-29 19:56:49.845,TCP  ,        10.0.2.1,        10.0.2.3,0,22,31,96
2023-06-29 19:56:19.176,2023-06-29 19:56:59.844,TCP  ,        10.0.2.1,        10.0.2.3,0,22,30,96
2023-06-29 19:56:19.176,2023-06-29 19:57:09.844,TCP  ,        10.0.2.1,        10.0.2.3,0,22,30,96
2023-06-29 19:56:19.176,2023-06-29 19:57:19.846,TCP  ,        10.0.2.1,        10.0.2.3,0,22,30,96
2023-06-29 19:56:19.176,2023-06-29 19:57:29.845,TCP  ,        10.0.2.1,        10.0.2.3,0,22,30,96
2023-06-29 19:56:19.176,2023-06-29 19:57:39.508,TCP  ,        10.0.2.1,        10.0.2.3,0,22,29,96
2023-06-29 19:56:19.176,2023-06-29 19:57:49.507,TCP  ,        10.0.2.1,        10.0.2.3,0,22,30,96
2023-06-29 19:56:19.176,2023-06-29 19:57:59.508,TCP  ,        10.0.2.1,        10.0.2.3,0,22,30,96
2023-06-29 19:56:19.176,2023-06-29 19:58:09.507,TCP  ,        10.0.2.1,        10.0.2.3,0,22,30,96
2023-06-29 19:56:19.176,2023-06-29 19:58:19.510,TCP  ,        10.0.2.1,        10.0.2.3,0,22,30,96
2023-06-29 19:56:19.176,2023-06-29 19:58:29.510,TCP  ,        10.0.2.1,        10.0.2.3,0,22,30,96
2023-06-29 19:56:19.176,2023-06-29 19:58:39.846,TCP  ,        10.0.2.1,        10.0.2.3,0,22,31,96
2023-06-29 19:56:19.176,2023-06-29 19:58:49.846,TCP  ,        10.0.2.1,        10.0.2.3,0,22,30,96
